player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_name,league_name,club_position,nationality_name,preferred_foot,weak_foot,pace,shooting,passing,dribbling,defending,physic
217199,P. Matricardi,Patricio Martín Matricardi,CB,65,66,650000,4000,29,07-01-1994,190,83,Voluntari,Liga 1,RCB,Argentina,Right,3,51,33,40,40,63,77
219702,K. Dankowski,Kamil Dankowski,"RB, LB",65,66,775000,2000,26,22-07-1996,177,67,ŁKS Łódź,Ekstraklasa,RB,Poland,Right,3,76,52,55,64,61,66
220964,M. Konradsen,Morten Ågnes Konradsen,CM,65,66,825000,2000,27,03-05-1996,176,72,Bodø / Glimt,Eliteserien,SUB,Norway,Right,3,69,58,62,66,62,68
221322,E. O'Connell,Eoghan O'Connell,CB,65,66,725000,5000,27,13-08-1995,191,80,Wrexham,League Two,RCB,Republic of Ireland,Right,4,59,41,49,53,63,80
221888,N. Kosović,Nebojša Kosović,CDM,65,66,700000,3000,28,24-02-1995,178,71,Meizhou Hakka,Super League,LDM,Montenegro,Right,4,68,63,69,69,63,47
222399,C. Ogilvie,Connor Stuart Ogilvie,LB,65,66,750000,3000,27,14-02-1996,184,82,Portsmouth,League One,LB,England,Left,3,66,44,58,59,62,76
223306,J. Jach,Jarosław Przemysław Jach,CB,65,66,650000,3000,29,17-02-1994,189,78,Zagłębie Lubin,Ekstraklasa,SUB,Poland,Left,2,50,45,51,53,62,71
224021,S. Ojo,Oluwaseyi Babajide Ojo,"RM, CAM, LM",65,66,850000,5000,26,19-06-1997,179,81,Kortrijk,Jupiler Pro League,SUB,England,Left,3,78,58,59,67,31,59
224421,M. Reinthaler,Maximilian Reinthaler,CB,65,66,675000,5000,28,22-03-1995,193,87,Wehen Wiesbaden,2. Bundesliga,SUB,Italy,Right,3,65,43,54,54,64,75
225146,S. D'Almeida,Sessi Octave Emile D'Almeida,"CM, CDM",65,66,825000,2000,27,20-11-1995,178,78,Pau,Ligue 2,SUB,Benin,Right,2,75,55,60,67,61,79
225544,M. Bustos,Marco Bustos,"CAM, RW",65,66,825000,1000,27,22-04-1996,168,68,Värnamo,Allsvenskan,SUB,Canada,Left,3,69,64,63,68,26,53
225545,K. Froese,Kianz González-Froese,"CF, ST, CAM",65,66,825000,5000,27,16-04-1996,176,82,Wehen Wiesbaden,2. Bundesliga,RF,Canada,Right,2,80,59,63,67,57,68
225694,T. Thomas,Terell Mondasia Thomas,"CB, LB",65,66,725000,3000,27,18-10-1995,190,86,Charlton Athletic,League One,LCB,Saint Lucia,Right,3,60,40,56,57,63,76
226024,M. Romero,Matías Alexis Romero,"CM, RWB, CDM",65,66,825000,3000,27,01-02-1996,179,72,Instituto,Liga Profesional,SUB,Argentina,Right,3,72,57,60,68,61,64
226220,M. Rodriguez,José Guillermo Rodríguez,"CM, LM, RM",65,66,825000,2000,27,27-12-1995,173,65,Austin,Major League Soccer,SUB,United States,Right,3,62,63,66,70,53,59
226267,E. Baldini,Enrico Baldini,"ST, CAM",65,66,850000,1000,26,13-11-1996,180,75,Cittadella,Serie B,RES,Italy,Right,4,74,66,57,70,28,55
227287,J. Lindsay,Jamie William Lindsay,"CM, CDM",65,66,825000,5000,27,11-10-1995,183,67,Rotherham United,Championship,SUB,Scotland,Right,2,57,60,63,66,63,67
229175,N. Kijewski,Niko Kijewski,"LWB, CB",65,66,750000,4000,27,28-03-1996,176,74,Eintracht Braunschweig,2. Bundesliga,LCB,Germany,Left,2,63,38,59,65,62,63
229513,J. Ertlthaler,Julius Ertlthaler,"LM, CM, CAM",65,66,850000,3000,26,25-04-1997,169,62,WSG Tirol,Bundesliga,SUB,Austria,Right,4,71,54,61,66,39,43
230687,A. Turkeš,Aldin Turkeš,ST,65,66,825000,3000,27,22-04-1996,193,84,Winterthur,Super League,ST,Bosnia and Herzegovina,Left,3,64,66,51,63,23,64
230690,M. Dominguez,Maxime Dominguez,"CAM, CM, CF",65,66,825000,3000,27,01-02-1996,173,63,Gil Vicente,Liga Portugal,SUB,Switzerland,Left,4,72,60,64,68,46,49
230966,A. Filin,Aleksandr Filin,CB,65,66,675000,3000,28,25-06-1995,185,71,AS Eupen,Jupiler Pro League,SUB,Ukraine,Left,4,74,34,48,57,65,68
231356,M. Millar,Matthew Millar,"RB, RM, LM",65,66,775000,1000,26,23-08-1996,186,80,Macarthur,A-League,RB,Australia,Right,3,75,57,57,63,59,77
232311,L. Owusu,Leeroy Owusu,RB,65,66,775000,3000,26,13-08-1996,174,68,OB,Superliga,RB,Netherlands,Right,3,80,55,61,64,58,68
232648,L. Gibson,Liam Steven Gibson,"LB, LWB, CDM",65,66,775000,3000,26,25-04-1997,185,71,Harrogate Town,League Two,LDM,England,Left,3,69,35,55,59,62,68
233315,S. Clare,Sean James Kewku Clare,"RB, CB",65,66,775000,3000,26,18-09-1996,190,79,Wigan Athletic,League One,RB,England,Right,3,73,50,58,62,62,72
235135,H. Balić,Husein Balić,"ST, CF, LW",65,66,825000,6000,27,15-02-1996,183,75,LASK Linz,Bundesliga,RES,Austria,Right,3,89,62,59,67,30,58
235988,Jacobo,Jacobo González Rodrigáñez,"RM, LM, CAM",65,66,850000,3000,26,25-03-1997,179,66,Alcorcón,La Liga 2,RM,Spain,Right,3,75,65,62,69,33,48
237920,B. Bronico,Brandt Bronico,"CDM, CM, RB",65,66,700000,2000,28,19-06-1995,173,70,Charlotte,Major League Soccer,CDM,United States,Right,3,67,59,58,67,61,67
238544,Silva,Adniellyson da Silva Oliveira,CDM,65,66,725000,2000,27,07-09-1995,183,78,Yverdon Sport,Super League,SUB,Brazil,Right,3,69,47,60,62,62,70
238642,J. Nietfeld,Jonas Nietfeld,"CB, ST",65,66,650000,950,29,15-01-1994,186,83,Hallescher FC,3. Liga,RCB,Germany,Right,3,72,62,59,64,64,73
238684,J. Lorch,Jeremias Lorch,"CDM, CM, CB",65,66,725000,2000,27,02-12-1995,188,79,Viktoria Köln,3. Liga,SUB,Germany,Right,4,65,46,58,59,64,74
238953,M. Wolfram,Maximilian Wolfram,"ST, RW, LW",65,66,850000,900,26,21-02-1997,186,81,Verl,3. Liga,RW,Germany,Right,3,72,64,61,65,37,67
239118,B. Țîru,Bogdan Ionuț Țîru,CB,65,66,650000,1000,29,15-03-1994,185,80,Warta Poznań,Ekstraklasa,RES,Romania,Right,3,50,34,44,48,64,78
239329,B. Labeau,Brighton Andy Labeau Melchior,ST,65,66,825000,4000,27,01-01-1996,183,85,Lausanne Sport,Super League,RW,France,Right,3,68,64,52,65,22,73
239496,Y. Fekir,Yassin Fékir,"LM, CAM, RM",65,66,850000,6000,26,05-05-1997,170,65,Real Betis,La Liga,RES,France,Right,3,74,65,62,70,30,49
239926,F. Brandhof,Frederik Brandhof,CM,65,66,825000,4000,26,05-07-1996,182,80,AGF,Superliga,SUB,Denmark,Right,3,80,60,64,69,63,77
240362,A. Bolivar,Agustín Gabriel Bolívar,"CDM, CM",65,66,725000,4000,27,09-01-1996,173,73,Gimnasia La Plata,Liga Profesional,LDM,Argentina,Right,3,61,46,60,62,62,65
240896,C. Alemán,Christian Fernando Alemán Alegría,"CAM, LM, RM",65,66,825000,500,27,05-02-1996,185,72,Aucas,Liga Pro,RES,Ecuador,Left,3,73,54,62,62,34,58
241334,Liu Yiming,刘奕鸣,CB,65,66,675000,4000,28,28-02-1995,188,79,Wuhan Three Towns,Super League,LCB,China PR,Right,2,65,26,47,47,63,77
241619,Huang Zichang,黄紫昌,"RM, LM, ST",65,66,850000,3000,26,04-04-1997,173,67,Henan,Super League,RM,China PR,Right,4,85,58,50,71,43,68
242333,Jauregi,Eneko Jauregi Escobar,ST,65,66,850000,2000,26,13-07-1996,184,81,Amorebieta,La Liga 2,ST,Spain,Right,3,55,67,48,61,25,61
244755,M. Malec,Mariusz Malec,CB,65,66,675000,2000,28,04-04-1995,190,84,Pogoń Szczecin,Ekstraklasa,LCB,Poland,Left,2,68,31,46,46,63,74
246275,Avilés,Javier Avilés Cortés,"RM, ST, CM",65,66,850000,3000,25,17-08-1997,181,71,Amorebieta,La Liga 2,SUB,Spain,Right,4,70,60,61,66,23,51
246951,M. Loría,Marvin Loría,"RM, LM",65,66,850000,2000,26,24-04-1997,178,77,Portland Timbers,Major League Soccer,SUB,Costa Rica,Left,2,79,63,61,68,43,59
248230,J. Carls,Jonas Benedikt Carls,"LB, LM",65,66,775000,2000,26,25-03-1997,177,70,Waldhof Mannheim,3. Liga,LB,Germany,Left,3,80,56,57,65,57,60
251604,V. Tasar,Varol Salman Tasar,"RM, ST",65,66,850000,3000,26,04-10-1996,174,67,Yverdon Sport,Super League,RM,Germany,Left,3,75,62,61,65,30,49
251779,G. Debeljuh,Gabriel Debeljuh,ST,65,66,850000,4000,26,28-09-1996,185,80,Sepsi,Liga 1,SUB,Croatia,Right,3,60,62,46,61,25,77
252746,C. Cauz,Cristian Cauz,"LB, CB",65,66,775000,1000,26,15-08-1996,188,78,Modena,Serie B,SUB,Italy,Left,3,74,43,53,60,64,65
253824,D. Noboa,David Alejandro Noboa Tello,"CDM, CM",65,66,700000,500,28,16-05-1995,183,79,Deportivo Cuenca,Liga Pro,SUB,Ecuador,Right,3,72,61,62,65,60,72
254392,M. Rabines,Máximo Saúl Rabines Terrones,GK,65,66,550000,500,29,05-07-1993,183,79,César Vallejo,Primera Division,GK,Peru,Right,2,,,,,,
255930,B. Garrity,Benjamin Matthew Garrity,"CM, CAM",65,66,825000,3000,26,12-02-1997,183,74,Port Vale,League One,LAM,England,Right,2,79,60,61,64,62,74
256188,Á. Meléndez,Álvaro José Meléndez Escobar,RM,65,66,850000,700,26,28-01-1997,170,62,Deportes Tolima,Liga BetPlay,RES,Colombia,Right,3,75,61,59,65,17,49
256967,M. Kreuzriegler,Martin Kreuzriegler,"CB, LWB",65,66,650000,2000,29,10-01-1994,182,80,Vålerenga,Eliteserien,SUB,Austria,Left,3,62,33,46,49,65,66
258547,L. Lokotsch,Lars Lokotsch,ST,65,66,825000,900,27,17-05-1996,190,82,Verl,3. Liga,ST,Germany,Right,4,71,63,50,61,36,81
259164,K. Alıcı,Kerim Alıcı,RB,65,66,775000,4000,26,24-06-1997,183,73,Hatayspor,Super Lig,SUB,Turkey,Right,2,73,49,59,63,63,62
260514,Ó. Baldomar,Oscar Junior Baldomar Roca,"RWB, RB, CB",65,66,750000,500,27,16-02-1996,179,68,Palmaflor del Trópico,Liga De Futbol Prof,RWB,Bolivia,Right,3,68,30,53,53,63,50
262449,W. Baeten,William Baeten,"RM, CAM",65,66,850000,4000,26,07-02-1997,181,77,U Craiova 1948,Liga 1,SUB,Belgium,Left,3,73,63,62,64,52,68
262691,M. Grzybek,Mateusz Grzybek,"LB, RB, RM",65,66,750000,3000,27,30-03-1996,178,68,Zagłębie Lubin,Ekstraklasa,LB,Poland,Right,3,75,46,60,62,58,64
262704,Guilherme Garutti,Guilherme Gomes Garutti,CB,65,66,650000,2000,29,08-03-1994,192,86,Petrolul 52,Liga 1,SUB,Brazil,Right,2,61,46,44,39,63,79
263075,J. Mansoni,Junior Marsoni Sambu Mansoni,"RWB, RM, RB",65,66,750000,5000,27,03-06-1996,185,78,RWDM,Jupiler Pro League,RM,Belgium,Right,3,83,60,56,65,58,69
263378,D. Theodorou,Dimitrios Theodorou,"RW, RM",65,66,850000,500,25,10-09-1997,175,69,APOEL,1. Division,RES,Cyprus,Right,3,72,62,59,66,21,49
265556,O. Barreto,Orlando Junior Barreto Viera,"CB, CDM",65,66,750000,500,25,13-01-1998,185,81,Olimpia,Primera División,SUB,Paraguay,Right,2,51,51,55,59,64,70
272987,M. Ferreira,Matías José Ferreira Guerrero,CB,65,66,650000,500,29,21-01-1994,175,76,Delfin,Liga Pro,SUB,Uruguay,Left,1,59,33,45,48,66,68
275126,Aleix Garrido,Aleix Garrido Cañizares,"CM, CAM",65,66,825000,15000,19,22-02-2004,171,68,FC Barcelona,La Liga,RES,Spain,Right,3,64,57,62,68,51,48
277262,I. Pittas,Ioannis Pittas,"ST, CF",65,66,850000,3000,26,10-07-1996,180,72,AIK,Allsvenskan,LS,Cyprus,Right,4,65,66,39,58,23,63
277875,D. Minervino,Delfor Minervino,RB,65,66,750000,3000,27,10-04-1996,171,72,Central Cordoba SdE,Liga Profesional,SUB,Argentina,Right,2,78,43,52,60,63,59
23823,A. Johansson,Karl Tommy Andreas Johansson,CB,65,65,,850,41,10-03-1982,184,78,Halmstad,Allsvenskan,RCB,Sweden,Right,3,32,49,58,57,65,69
107084,M. Langer,Michael Langer,GK,65,65,80000,2000,38,06-01-1985,195,93,Schalke 04,2. Bundesliga,RES,Austria,Right,2,,,,,,
135587,N. Mäenpää,Niki Emil Antonio Mäenpää,GK,65,65,80000,500,38,23-01-1985,191,86,HJK,Veikkausliiga,RES,Finland,Right,3,,,,,,
138026,D. Verhulst,Davino Verhulst,GK,65,65,80000,3000,35,25-11-1987,193,99,Antwerp,Jupiler Pro League,RES,Belgium,Right,3,,,,,,
138830,D. Lewington,Dean Scott Lewington,CB,65,65,130000,3000,39,18-05-1984,183,86,Milton Keynes Dons,League Two,SUB,England,Left,3,32,38,61,57,64,76
157804,S. Carson,Scott Carson,GK,65,65,80000,11000,37,03-09-1985,188,86,Manchester City,Premier League,RES,England,Right,3,,,,,,
161635,L. Fleitas,Leandro Roberto Fleitas,"RB, CB",65,65,160000,500,39,29-12-1983,180,75,César Vallejo,Primera Division,RCB,Argentina,Right,3,57,60,67,61,67,65
163156,R. Keogh,Richard Keogh,CB,65,65,130000,2000,36,11-08-1986,189,87,Wycombe Wanderers,League One,SUB,Republic of Ireland,Right,3,40,31,56,54,65,66
163201,M. McGovern,Michael McGovern,GK,65,65,80000,1000,38,12-07-1984,191,89,Hearts,Premiership,SUB,Northern Ireland,Right,3,,,,,,
163761,C. Davies,Curtis Davies,CB,65,65,130000,2000,38,15-03-1985,188,76,Cheltenham Town,League One,CB,England,Right,3,34,35,44,48,67,58
164769,S. Fletcher,Steven Fletcher,ST,65,65,240000,5000,36,26-03-1987,186,76,Wrexham,League Two,RES,Scotland,Left,2,46,66,56,63,32,65
166764,T. Carson,Trevor Carson,GK,65,65,80000,1000,35,05-03-1988,182,80,Dundee,Premiership,GK,Northern Ireland,Right,3,,,,,,
167159,S. Hagen,Steffen Hagen,CB,65,65,130000,1000,37,08-03-1986,185,80,Odd,Eliteserien,LCB,Norway,Right,3,32,35,51,44,67,64
169479,R. Griffiths,Rostyn John Griffiths,"CB, CDM",65,65,190000,650,35,10-03-1988,187,86,Mumbai City,Super League,RCB,Australia,Right,4,34,50,57,58,64,78
170159,F. Bastians,Felix Bastians,"LB, CB",65,65,220000,1000,35,09-05-1988,188,84,Rot-Weiss Essen,3. Liga,LCB,Germany,Left,3,56,55,60,56,68,71
170342,P. Huntington,Paul Huntington,CB,65,65,190000,2000,35,17-09-1987,191,80,Carlisle United,League One,CB,England,Right,2,30,32,40,37,65,76
171490,S. Aresti,Simone Aresti,GK,65,65,80000,3000,37,15-03-1986,188,78,Cagliari,Serie A,SUB,Italy,Right,2,,,,,,
173530,S. Aluko,Omatsone Folarin Aluko,"CAM, RM, RW",65,65,325000,5000,34,19-02-1989,173,62,Ipswich Town,Championship,SUB,Nigeria,Left,2,72,60,62,70,40,49
175316,L. Stevenson,Lewis Stevenson,"LB, CB",65,65,220000,2000,35,05-01-1988,170,67,Hibernian,Premiership,LB,Scotland,Left,3,70,42,59,61,62,72
175393,J. Arce,Juan Carlos Arce Justiniano,"CAM, LM, RM",65,65,230000,500,38,10-04-1985,176,62,Blooming,Liga De Futbol Prof,LM,Bolivia,Right,3,51,66,64,68,37,46
177340,P. Frattali,Pierluigi Frattali,GK,65,65,80000,2000,37,01-12-1985,185,79,Frosinone,Serie A,RES,Italy,Right,1,,,,,,
179746,S. Vokes,Samuel Michael Vokes,ST,65,65,450000,3000,33,21-10-1989,186,90,Wycombe Wanderers,League One,RS,Wales,Right,3,36,66,57,57,42,82
179903,O. Bozanic,Oliver Bozanić,"CAM, CM, CDM",65,65,325000,3000,34,08-01-1989,179,75,Perth Glory,A-League,RCM,Australia,Left,3,60,65,65,66,60,75
180548,S. Al Sheeb,Saad Abdullah Al Sheeb,GK,65,65,,,33,19-02-1990,188,79,,,,Qatar,Right,3,,,,,,
182047,Wu Yan,吴龑,GK,65,65,120000,2000,34,07-01-1989,191,85,Dalian Professional,Super League,GK,China PR,Right,2,,,,,,
182160,E. Knudtzon,Erling Knudtzon,RWB,65,65,250000,2000,34,15-12-1988,178,70,Molde,Eliteserien,SUB,Norway,Right,2,82,58,58,63,57,68
182409,Zhang Chengdong,张呈栋,"CB, RB",65,65,230000,5000,34,09-02-1989,185,76,Beijing Guoan,Super League,SUB,China PR,Right,2,54,60,61,63,63,76
182897,S. Bruzzese,Sébastien Bruzzese,GK,65,65,120000,3000,34,01-03-1989,185,80,Cercle Brugge,Jupiler Pro League,SUB,Belgium,Right,4,,,,,,
183781,A. Bjelland,Andreas Bjelland,CB,65,65,230000,3000,34,11-07-1988,188,85,Lyngby,Superliga,RCB,Denmark,Left,3,32,44,58,54,65,68
183997,Yu Dabao,于大宝,"CB, ST",65,65,190000,3000,35,18-04-1988,185,79,Beijing Guoan,Super League,LCB,China PR,Right,2,53,58,58,57,61,75
184433,A. Nemec,Adam Nemec,ST,65,65,240000,3000,37,02-09-1985,192,90,Voluntari,Liga 1,ST,Slovakia,Left,3,37,66,51,58,30,71
184630,L. Daniels,Luke Daniels,GK,65,65,80000,2000,35,05-01-1988,195,90,Forest Green Rovers,League Two,GK,England,Right,3,,,,,,
185426,Koffi,Jean Romaric Kevin Koffi,ST,65,65,240000,3000,37,25-06-1986,181,78,Elversberg,2. Bundesliga,SUB,Côte d'Ivoire,Right,3,68,62,52,67,36,69
186130,J. Chester,James Chester,CB,65,65,230000,3000,34,23-01-1989,180,75,Barrow,League Two,SUB,Wales,Right,3,47,34,54,56,66,64
186562,J. Magennis,Joshua Brendan David Magennis,ST,65,65,575000,4000,32,15-08-1990,188,92,Wigan Athletic,League One,SUB,Northern Ireland,Right,3,50,64,55,59,43,83
187796,K. Dennis,Kristian Dennis,ST,65,65,450000,5000,33,12-03-1990,180,75,Tranmere Rovers,League Two,RW,England,Left,1,65,65,52,63,38,75
188168,G. Friend,George Friend,"CB, LB",65,65,190000,2000,35,19-10-1987,188,83,Bristol Rovers,League One,SUB,England,Left,3,45,55,60,61,66,60
188490,L. Sercombe,Liam Michael Sercombe,CM,65,65,450000,2000,33,25-04-1990,178,69,Cheltenham Town,League One,LCM,England,Right,4,53,60,64,65,56,66
188554,Dani Pacheco,Daniel Pacheco Lobato,"LM, CAM, CF",65,65,575000,2000,32,05-01-1991,169,67,Górnik Zabrze,Ekstraklasa,SUB,Spain,Right,3,68,63,64,69,36,53
188621,A. Meijers,Aaron Meijers,LB,65,65,220000,2000,35,28-10-1987,176,77,RKC Waalwijk,Eredivisie,SUB,Netherlands,Left,4,63,55,63,66,63,67
188872,A. Bittroff,Alexander Bittroff,CB,65,65,230000,2000,34,19-09-1988,186,81,Jahn Regensburg,3. Liga,SUB,Germany,Right,3,64,45,59,61,63,70
188881,G. Lembet,Geoffrey Lembet,GK,65,65,120000,8000,34,23-09-1988,185,75,Rennes,Ligue 1,SUB,Central African Republic,Left,3,,,,,,
189120,A. Sauthier,Anthony Sauthier,RB,65,65,500000,2000,32,05-02-1991,185,75,Yverdon Sport,Super League,RB,Switzerland,Right,3,59,54,65,61,63,67
189143,S. Eriksson,Sebastian Eriksson,"CDM, CM",65,65,240000,1000,34,31-01-1989,184,75,IFK Göteborg,Allsvenskan,SUB,Sweden,Left,3,55,50,64,61,62,68
189155,S. Souprayen,Samuel Souprayen,"CB, LB",65,65,230000,3000,34,18-02-1989,187,77,Melbourne City,A-League,RCB,France,Left,3,68,36,58,62,63,74
189186,A. Shinnie,Andrew Murray Shinnie,"CM, LW, ST",65,65,450000,2000,33,17-07-1989,180,70,Livingston,Premiership,RCM,Scotland,Right,4,67,62,64,67,60,68
189207,J. Durmaz,Jakup Jimmy Durmaz,"CM, CAM, LM",65,65,325000,2000,34,22-03-1989,181,69,AIK,Allsvenskan,SUB,Sweden,Left,4,54,66,71,70,48,61
189383,M. Albæk,Mads Winther Albæk,"CM, CDM",65,65,450000,4000,33,14-01-1990,182,77,Randers,Superliga,SUB,Denmark,Left,3,48,63,66,65,63,68
189447,A. Sobiech,Artur Adam Sobiech,ST,65,65,450000,3000,33,12-06-1990,185,75,Lech Poznań,Ekstraklasa,SUB,Poland,Right,3,63,65,56,65,31,66
189514,H. Afful,Harrison Afful,"RB, LB",65,65,160000,1000,37,24-06-1986,170,67,Charlotte,Major League Soccer,SUB,Ghana,Right,3,68,57,65,69,61,66
189607,M. Schäffler,Manuel Schäffler,ST,65,65,350000,3000,34,06-02-1989,189,89,Dynamo Dresden,3. Liga,SUB,Germany,Right,3,44,66,49,59,32,76
189751,M. Eramo,Mirko Eramo,"CM, CDM",65,65,450000,1000,33,12-07-1989,181,75,Ascoli,Serie B,SUB,Italy,Right,4,68,59,63,67,60,72
189839,N. Crovetto,Nicolás Ignacio Crovetto Aqueveque,LB,65,65,160000,700,37,15-03-1986,174,72,Magallanes,Primera Division,SUB,Chile,Left,3,61,51,63,61,60,63
189910,C. Main,Curtis Lee Main,ST,65,65,600000,850,31,20-06-1992,178,67,Bengaluru,Super League,RS,England,Right,3,73,64,48,58,32,82
190178,N. Gunnarsson,Niklas Gunnarsson,CB,65,65,475000,2000,32,27-04-1991,188,80,Yverdon Sport,Super League,SUB,Norway,Right,3,53,49,55,56,64,76
190490,M. Bolly,Mathis Gazoa Kippersund Bolly,"LM, RM",65,65,575000,2000,32,14-11-1990,185,77,Lillestrøm,Eliteserien,SUB,Côte d'Ivoire,Right,4,90,59,55,68,31,61
191153,M. Sandberg,Marcus Sandberg,GK,65,65,350000,1000,32,07-11-1990,191,80,HamKam,Eliteserien,GK,Sweden,Right,2,,,,,,
193240,K. Conrad,Kevin Conrad,CB,65,65,475000,3000,32,10-08-1990,181,78,Elversberg,2. Bundesliga,SUB,Germany,Right,4,66,27,54,55,65,72
193278,C. Mavinga,Chris Mavinga,CB,65,65,475000,2000,32,26-05-1991,183,81,LA Galaxy,Major League Soccer,LCB,Congo DR,Left,2,71,39,57,59,62,72
193344,P. Schürpf,Pascal Schürpf,"LM, ST",65,65,450000,5000,33,15-07-1989,190,85,Grasshopper,Super League,SUB,Switzerland,Left,2,59,68,66,61,61,74
193358,Romário,Romário Pereira Sipião,"CM, CDM",65,65,230000,950,37,10-08-1985,173,72,Kalmar,Allsvenskan,LCM,Brazil,Right,3,52,60,65,74,46,66
193421,Javi Lara,Javier Lara Grande,"LM, CM, CDM",65,65,230000,2000,37,04-12-1985,179,73,Alcorcón,La Liga 2,LM,Spain,Right,4,50,68,73,66,55,46
193561,K. Leerdam,Kelvin Walther Gianini Leerdam,"RB, CB",65,65,375000,2000,33,24-06-1990,178,70,LA Galaxy,Major League Soccer,SUB,Suriname,Right,3,68,49,62,64,62,70
193937,D. Jablonský,David Jablonský,CB,65,65,500000,3000,31,08-10-1991,190,83,Cracovia Kraków,Ekstraklasa,SUB,Czech Republic,Right,3,65,36,45,48,65,67
194059,M. Chrapek,Michał Łukasz Chrapek,"CAM, CDM, CM",65,65,600000,3000,31,03-04-1992,177,74,Piast Gliwice,Ekstraklasa,CAM,Poland,Right,3,53,60,65,67,60,64
194759,O. Beckles,Omar Jerome Beckles,CB,65,65,500000,2000,31,25-10-1991,191,80,Leyton Orient,League One,RCB,Grenada,Left,3,52,32,47,53,64,79
194785,T. Flanagan,Thomas Michael Flanagan,CB,65,65,500000,3000,31,21-10-1991,188,76,Shrewsbury Town,League One,SUB,Northern Ireland,Right,3,43,34,52,47,64,77
195671,C. Austin,Charlie Austin,ST,65,65,450000,4000,33,05-07-1989,188,84,Swindon Town,League Two,RS,England,Right,2,45,68,56,62,35,70
195838,Crivellaro,Rafael Schuler Crivellaro,CAM,65,65,325000,650,34,18-02-1989,184,81,Chennaiyin,Super League,CAM,Brazil,Left,3,44,66,68,66,45,69
196940,C. Butcher,Calum James Butcher,"CB, CDM",65,65,475000,2000,32,26-02-1991,185,83,Motherwell,Premiership,RES,England,Right,3,49,57,56,60,63,72
197231,K. Babacar,Khouma El Hadji Babacar,ST,65,65,700000,7000,30,17-03-1993,185,85,København,Superliga,SUB,Senegal,Right,3,57,66,52,63,27,72
197716,T. Bunbury,Teal Alexander Bunbury,"ST, LM, RM",65,65,450000,2000,33,27-02-1990,188,78,Nashville SC,Major League Soccer,SUB,United States,Right,3,71,65,59,62,41,73
197831,J. Davidson,Jason Davidson,"LB, LWB, CB",65,65,500000,3000,32,29-06-1991,180,72,AS Eupen,Jupiler Pro League,LCB,Australia,Left,2,61,51,62,64,60,69
198011,T. Eaves,Tom Eaves,ST,65,65,600000,5000,31,04-12-1991,191,93,Rotherham United,Championship,SUB,England,Right,4,50,65,46,59,37,78
198175,L. Castaignos,Luc Castaignos,ST,65,65,700000,4000,30,27-09-1992,188,85,Magdeburg,2. Bundesliga,SUB,Netherlands,Right,2,65,64,60,67,32,66
198195,P. Slišković,Petar Slišković,ST,65,65,575000,650,32,21-02-1991,193,90,Jamshedpur,Super League,ST,Croatia,Right,3,57,66,42,58,33,76
198288,S. Beitashour,Steven Mehrdad Beitashour,"RB, LB",65,65,160000,1000,36,01-02-1987,178,78,Colorado Rapids,Major League Soccer,SUB,Iran,Right,3,64,51,66,65,62,66
198335,B. Oviedo,Bryan Josué Oviedo Jiménez,LB,65,65,375000,2000,33,18-02-1990,172,70,Real Salt Lake,Major League Soccer,LB,Costa Rica,Left,3,65,56,61,66,63,59
198534,M. Rømer,Marcel Ibsen Rømer,"CDM, CM, CB",65,65,500000,3000,31,08-08-1991,181,79,Lyngby,Superliga,RCM,Denmark,Right,3,58,51,59,61,59,76
198701,S. Pettinari,Stefano Pettinari,ST,65,65,600000,1000,31,27-01-1992,185,80,Reggiana,Serie B,LS,Italy,Right,3,76,63,55,68,27,71
198776,J. Williams,Jonathan Peter Williams,"LM, LW, CM",65,65,700000,6000,29,09-10-1993,168,60,Gillingham,League Two,LM,Wales,Right,3,68,61,63,68,53,48
198811,F. Jensen,Fredrik Oldrup Jensen,"CB, CDM",65,65,575000,1000,30,18-05-1993,186,73,Vålerenga,Eliteserien,LCB,Norway,Right,3,50,51,59,61,65,70
199088,Wang Gang,王刚,"RB, RWB",65,65,250000,5000,34,17-02-1989,188,81,Beijing Guoan,Super League,RB,China PR,Right,2,78,55,55,61,60,81
199121,H. Radetinac,Haris Radetinac,"RW, RB, LW",65,65,230000,2000,37,28-10-1985,187,73,Djurgården,Allsvenskan,RW,Serbia,Right,3,60,60,66,66,57,70
199387,P. Chavarría,Pablo Chavarría,"ST, RM, LM",65,65,300000,3000,35,02-01-1988,185,80,Belgrano,Liga Profesional,SUB,Argentina,Right,4,65,64,65,64,35,75
199407,D. Post,Danny Post,CDM,65,65,240000,2000,34,07-04-1989,191,92,Almere City,Eredivisie,SUB,Netherlands,Right,3,36,57,57,55,61,84
199464,L. Rose,Lindsay Rose,CB,65,65,500000,3000,31,08-02-1992,184,79,Legia Warszawa,Ekstraklasa,SUB,Mauritius,Right,3,65,41,53,57,64,76
199535,M. Novak,Michael Novak,"RWB, CB",65,65,500000,3000,32,30-12-1990,183,80,Wolfsberger AC,Bundesliga,SUB,Austria,Right,3,68,45,59,64,64,68
199647,P. Wlazło,Piotr Wlazło,"CM, CDM",65,65,325000,1000,34,03-06-1989,184,69,Stal Mielec,Ekstraklasa,LCM,Poland,Right,3,49,61,66,64,61,70
